-1.0053075888918057,-0.5221823217894352,1.3716816137609618,-0.11522128265051453,-0.48555175488702074,-0.5331906560101157,-0.5449298646484988,1
0.8792224747438653,-1.1351125766549783,0.9181651739188701,-1.0603643808431307,-0.48555175488702074,-0.5331906560101157,-0.44356376348293863,1
-1.570666607982507,-0.6782186635213158,0.12451140419520995,-0.8083262213250997,-0.48555175488702074,-0.5183572027854451,-0.7834383379792287,1
-1.570666607982507,-0.6431104866316427,1.3716816137609618,-0.8083262213250997,-0.48555175488702074,-0.5183572027854451,-0.6045569829811813,1
-1.38221360161894,-1.3930601540804934,-1.639163639635146,1.3592019505299664,-0.48555175488702074,-0.497590368270906,-0.5628180001483036,0
-1.0053075888918057,-1.3852583369938993,0.12451140419520995,-0.11522128265051453,-0.48555175488702074,-0.497590368270906,-0.6880349486469368,1
-0.8168545825282385,-1.021498615331453,0.12451140419520995,0.6660970118553814,-0.48555175488702074,-0.497590368270906,-0.4554891871494751,0
-0.8168545825282385,-0.5041406197766866,0.9181651739188701,-0.7453166814455919,-0.48555175488702074,-0.497590368270906,-0.4077874924833292,0
-0.8168545825282385,-0.5670427700373509,1.3716816137609618,0.6660970118553814,-0.48555175488702074,-0.411556339567816,-0.47934003448254814,1
-1.570666607982507,-0.6041014011986725,0.11191372531070741,0.8047179995902984,-0.48555175488702074,-0.26618849796604327,-0.5747434238148401,1
-1.0053075888918057,-0.7708652414246199,-1.639163639635146,1.3592019505299664,-0.48555175488702074,0.012680422657765783,-0.5687807119815719,1
-0.8168545825282385,-1.08732644699959,0.9181651739188701,-1.6148483317827986,-0.48555175488702074,0.04531401975204131,-0.5031908818156211,1
-0.8168545825282385,-0.8654622735995724,1.472463044836982,-1.6148483317827986,-0.48555175488702074,0.04531401975204131,-0.5151163054821576,0
-1.570666607982507,-0.6743177549780187,0.12451140419520995,-0.8083262213250997,-0.48555175488702074,0.19661524264368238,-0.7536247788128875,0
-1.38221360161894,-1.2638425585837798,-1.639163639635146,0.8803294474457077,-0.48555175488702074,0.19661524264368238,-0.4853027463158164,0
